Effective Date,First Name,Last Name,Location,Job Name,GL Code,Labor Task,Deptment,Hours
2026-01-21,Marcus,Ohara,Plant 1,25-1091 Kestrel Logistics Hub,5120,DESIGN - Connection Design,Engineering,5.0
2026-01-21,Marcus,Ohara,Plant 1,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,Engineering,3.0
2026-01-21,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,Engineering,8.0
2026-01-21,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,PM - Coordination,Drafting,5.5
2026-01-21,Tomas,Lindqvist,Plant 2,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,Drafting,0.5
2026-01-21,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,QC - Shop Review,Drafting,2.0
2026-01-21,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,1.0
2026-01-21,Ruben,Castellanos,Plant 3,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,Engineering,7.0
2026-01-21,Nia,Okonkwo,Plant 3,OVERHEAD - Training,6010,PM - Coordination,QC,2.0
2026-01-21,Nia,Okonkwo,Plant 3,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,QC,6.0
2026-01-21,Sam,Petrov,Plant 2,OVERHEAD - General Engineering,6000,PM - Coordination,QC,7.0
2026-01-21,Sam,Petrov,Plant 2,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,QC,1.0
2026-01-21,Iris,Hollander,Plant 1,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Engineering,8.0
2026-01-21,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Connection Design,Drafting,7.0
2026-01-21,Kofi,Mensah,Plant 3,OVERHEAD - General Engineering,6000,DESIGN - Connection Design,Drafting,1.0
2026-01-22,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,Engineering,8.0
2026-01-22,Marcus,Ohara,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Engineering,8.0
2026-01-22,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,Engineering,2.0
2026-01-22,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Engineering,1.0
2026-01-22,Priya,Raman,Plant 2,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Engineering,5.0
2026-01-22,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,Drafting,8.0
2026-01-22,Ruben,Castellanos,Plant 3,OVERHEAD - General Engineering,6000,DRAFT - Piece Tickets,Engineering,8.0
2026-01-22,Nia,Okonkwo,Plant 3,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,QC,2.0
2026-01-22,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,QC,1.5
2026-01-22,Nia,Okonkwo,Plant 3,25-1130 Fairmount Stadium Risers,5120,QC - Shop Review,QC,4.5
2026-01-22,Sam,Petrov,Plant 2,OVERHEAD - General Engineering,6000,ADMIN - Meetings,QC,2.5
2026-01-22,Sam,Petrov,Plant 2,OVERHEAD - General Engineering,6000,DESIGN - Connection Design,QC,4.5
2026-01-22,Sam,Petrov,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,QC,1.0
2026-01-22,Iris,Hollander,Plant 1,25-1091 Kestrel Logistics Hub,5120,PM - Coordination,Engineering,8.0
2026-01-22,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Connection Design,Drafting,3.0
2026-01-22,Kofi,Mensah,Plant 3,OVERHEAD - Training,6010,ADMIN - Meetings,Drafting,4.5
2026-01-22,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,Drafting,0.5
2026-01-23,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,Engineering,2.0
2026-01-23,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Engineering,6.0
2026-01-23,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,Engineering,6.0
2026-01-23,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DESIGN - Member Design,Engineering,2.0
2026-01-23,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,PM - Coordination,Drafting,7.0
2026-01-23,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,QC - Shop Review,Drafting,1.0
2026-01-23,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,Engineering,4.0
2026-01-23,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,DRAFT - Piece Tickets,Engineering,0.5
2026-01-23,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,Engineering,3.5
2026-01-23,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,QC,1.5
2026-01-23,Nia,Okonkwo,Plant 3,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,QC,6.5
2026-01-23,Sam,Petrov,Plant 2,OVERHEAD - Training,6010,DRAFT - Piece Tickets,QC,8.0
2026-01-23,Iris,Hollander,Plant 1,OVERHEAD - Training,6010,ADMIN - Meetings,Engineering,4.5
2026-01-23,Iris,Hollander,Plant 1,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Engineering,3.5
2026-01-23,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,Drafting,8.0
2026-01-26,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,DESIGN - Member Design,Engineering,0.5
2026-01-26,Dana,Whitfield,Plant 1,25-1044 Harborview Medical Deck,5110,QC - Shop Review,Engineering,1.0
2026-01-26,Dana,Whitfield,Plant 1,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Engineering,6.5
2026-01-26,Marcus,Ohara,Plant 1,24-1180 Riverside Parking Structure,5100,PM - Coordination,Engineering,2.5
2026-01-26,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Engineering,5.5
2026-01-26,Priya,Raman,Plant 2,OVERHEAD - General Engineering,6000,DRAFT - Piece Tickets,Engineering,8.0
2026-01-26,Tomas,Lindqvist,Plant 2,25-1130 Fairmount Stadium Risers,5120,QC - Shop Review,Drafting,1.5
2026-01-26,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Drafting,3.5
2026-01-26,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,QC - Shop Review,Drafting,3.0
2026-01-26,Alice,Boonyasak,Plant 1,25-1044 Harborview Medical Deck,5110,PM - Coordination,Drafting,3.5
2026-01-26,Alice,Boonyasak,Plant 1,25-1091 Kestrel Logistics Hub,5120,PM - Coordination,Drafting,1.5
2026-01-26,Alice,Boonyasak,Plant 1,24-1180 Riverside Parking Structure,5100,QC - Shop Review,Drafting,3.0
2026-01-26,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,Engineering,6.0
2026-01-26,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Engineering,2.0
2026-01-26,Sam,Petrov,Plant 2,OVERHEAD - Training,6010,DRAFT - Piece Tickets,QC,8.0
2026-01-26,Iris,Hollander,Plant 1,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Engineering,8.0
2026-01-26,Kofi,Mensah,Plant 3,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Drafting,6.5
2026-01-26,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,Drafting,1.5
2026-01-27,Dana,Whitfield,Plant 1,OVERHEAD - General Engineering,6000,DESIGN - Member Design,Engineering,8.0
2026-01-27,Marcus,Ohara,Plant 1,25-1091 Kestrel Logistics Hub,5120,DRAFT - Piece Tickets,Engineering,8.0
2026-01-27,Priya,Raman,Plant 2,25-1091 Kestrel Logistics Hub,5120,DESIGN - Connection Design,Engineering,7.5
2026-01-27,Priya,Raman,Plant 2,OVERHEAD - General Engineering,6000,DESIGN - Member Design,Engineering,0.5
2026-01-27,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,Drafting,0.5
2026-01-27,Tomas,Lindqvist,Plant 2,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Drafting,7.5
2026-01-27,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,PM - Coordination,Drafting,6.5
2026-01-27,Alice,Boonyasak,Plant 1,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,Drafting,0.5
2026-01-27,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,PM - Coordination,Drafting,1.0
2026-01-27,Ruben,Castellanos,Plant 3,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Engineering,7.0
2026-01-27,Ruben,Castellanos,Plant 3,OVERHEAD - General Engineering,6000,DESIGN - Member Design,Engineering,0.5
2026-01-27,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,PM - Coordination,Engineering,0.5
2026-01-27,Nia,Okonkwo,Plant 3,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,QC,7.0
2026-01-27,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,QC,1.0
2026-01-27,Sam,Petrov,Plant 2,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,QC,6.5
2026-01-27,Sam,Petrov,Plant 2,OVERHEAD - General Engineering,6000,PM - Coordination,QC,0.5
2026-01-27,Sam,Petrov,Plant 2,25-1091 Kestrel Logistics Hub,5120,QC - Shop Review,QC,1.0
2026-01-27,Iris,Hollander,Plant 1,OVERHEAD - Training,6010,QC - Shop Review,Engineering,5.5
2026-01-27,Iris,Hollander,Plant 1,OVERHEAD - Training,6010,ADMIN - Meetings,Engineering,2.5
2026-01-27,Kofi,Mensah,Plant 3,25-1091 Kestrel Logistics Hub,5120,DESIGN - Member Design,Drafting,0.5
2026-01-27,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Drafting,7.5
2026-01-28,Dana,Whitfield,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Engineering,8.0
2026-01-28,Marcus,Ohara,Plant 1,24-1180 Riverside Parking Structure,5100,PM - Coordination,Engineering,2.5
2026-01-28,Marcus,Ohara,Plant 1,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Engineering,1.0
2026-01-28,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,PM - Coordination,Engineering,4.5
2026-01-28,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Engineering,8.0
2026-01-28,Tomas,Lindqvist,Plant 2,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Drafting,7.5
2026-01-28,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,QC - Shop Review,Drafting,0.5
2026-01-28,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,DESIGN - Member Design,Drafting,7.0
2026-01-28,Alice,Boonyasak,Plant 1,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,Drafting,1.0
2026-01-28,Ruben,Castellanos,Plant 3,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,4.5
2026-01-28,Ruben,Castellanos,Plant 3,OVERHEAD - Training,6010,PM - Coordination,Engineering,3.5
2026-01-28,Nia,Okonkwo,Plant 3,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,QC,8.0
2026-01-28,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,QC,8.0
2026-01-28,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,Engineering,8.0
2026-01-28,Kofi,Mensah,Plant 3,OVERHEAD - Training,6010,QC - Shop Review,Drafting,2.0
2026-01-28,Kofi,Mensah,Plant 3,OVERHEAD - General Engineering,6000,DRAFT - Erection Drawings,Drafting,6.0
2026-01-29,Dana,Whitfield,Plant 1,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,Engineering,1.5
2026-01-29,Dana,Whitfield,Plant 1,OVERHEAD - Training,6010,PM - Coordination,Engineering,3.0
2026-01-29,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,DESIGN - Connection Design,Engineering,3.5
2026-01-29,Marcus,Ohara,Plant 1,25-1002 Belmont Industrial Phase II,5110,DESIGN - Member Design,Engineering,2.0
2026-01-29,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,2.0
2026-01-29,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,4.0
2026-01-29,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,QC - Shop Review,Drafting,8.0
2026-01-29,Alice,Boonyasak,Plant 1,25-1044 Harborview Medical Deck,5110,DESIGN - Member Design,Drafting,2.5
2026-01-29,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Drafting,5.5
2026-01-29,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,QC,0.5
2026-01-29,Nia,Okonkwo,Plant 3,OVERHEAD - General Engineering,6000,DRAFT - Piece Tickets,QC,7.5
2026-01-29,Sam,Petrov,Plant 2,OVERHEAD - General Engineering,6000,DRAFT - Erection Drawings,QC,3.5
2026-01-29,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,QC,4.5
2026-01-29,Iris,Hollander,Plant 1,25-1091 Kestrel Logistics Hub,5120,DESIGN - Member Design,Engineering,8.0
2026-01-29,Kofi,Mensah,Plant 3,OVERHEAD - General Engineering,6000,DRAFT - Piece Tickets,Drafting,6.5
2026-01-29,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,QC - Shop Review,Drafting,1.5
2026-01-30,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,4.5
2026-01-30,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Engineering,0.5
2026-01-30,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,ADMIN - Meetings,Engineering,3.0
2026-01-30,Priya,Raman,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Engineering,8.0
2026-01-30,Tomas,Lindqvist,Plant 2,OVERHEAD - General Engineering,6000,PM - Coordination,Drafting,4.0
2026-01-30,Tomas,Lindqvist,Plant 2,OVERHEAD - Training,6010,ADMIN - Meetings,Drafting,1.0
2026-01-30,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,PM - Coordination,Drafting,3.0
2026-01-30,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,DESIGN - Member Design,Drafting,8.0
2026-01-30,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,DRAFT - Piece Tickets,Engineering,6.0
2026-01-30,Ruben,Castellanos,Plant 3,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,Engineering,1.0
2026-01-30,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,QC - Shop Review,Engineering,1.0
2026-01-30,Nia,Okonkwo,Plant 3,OVERHEAD - General Engineering,6000,DESIGN - Member Design,QC,7.0
2026-01-30,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,QC,0.5
2026-01-30,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,QC - Shop Review,QC,0.5
2026-01-30,Sam,Petrov,Plant 2,25-1044 Harborview Medical Deck,5110,DESIGN - Member Design,QC,5.0
2026-01-30,Sam,Petrov,Plant 2,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,QC,3.0
2026-01-30,Iris,Hollander,Plant 1,25-1044 Harborview Medical Deck,5110,PM - Coordination,Engineering,4.5
2026-01-30,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,DESIGN - Connection Design,Engineering,1.5
2026-01-30,Iris,Hollander,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Engineering,2.0
2026-01-30,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,Drafting,3.5
2026-01-30,Kofi,Mensah,Plant 3,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Drafting,4.5
2026-02-02,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Engineering,6.5
2026-02-02,Dana,Whitfield,Plant 1,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,Engineering,1.5
2026-02-02,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,2.5
2026-02-02,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Engineering,3.5
2026-02-02,Marcus,Ohara,Plant 1,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,Engineering,2.0
2026-02-02,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,Engineering,6.5
2026-02-02,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Engineering,1.5
2026-02-02,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Drafting,8.0
2026-02-02,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Drafting,3.0
2026-02-02,Alice,Boonyasak,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Drafting,2.5
2026-02-02,Alice,Boonyasak,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,Drafting,2.5
2026-02-02,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,Engineering,0.5
2026-02-02,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,DESIGN - Connection Design,Engineering,7.5
2026-02-02,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,QC,0.5
2026-02-02,Nia,Okonkwo,Plant 3,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,QC,0.5
2026-02-02,Nia,Okonkwo,Plant 3,OVERHEAD - Training,6010,DESIGN - Connection Design,QC,7.0
2026-02-02,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,PM - Coordination,QC,8.0
2026-02-02,Iris,Hollander,Plant 1,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Engineering,6.5
2026-02-02,Iris,Hollander,Plant 1,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,1.5
2026-02-02,Kofi,Mensah,Plant 3,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Drafting,2.0
2026-02-02,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Drafting,6.0
2026-02-03,Dana,Whitfield,Plant 1,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,8.0
2026-02-03,Marcus,Ohara,Plant 1,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,Engineering,7.0
2026-02-03,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,QC - Shop Review,Engineering,1.0
2026-02-03,Priya,Raman,Plant 2,OVERHEAD - Training,6010,PM - Coordination,Engineering,8.0
2026-02-03,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Drafting,6.5
2026-02-03,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,Drafting,0.5
2026-02-03,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,PM - Coordination,Drafting,1.0
2026-02-03,Ruben,Castellanos,Plant 3,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Engineering,5.0
2026-02-03,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Engineering,1.0
2026-02-03,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,Engineering,2.0
2026-02-03,Nia,Okonkwo,Plant 3,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,QC,8.0
2026-02-03,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,QC - Shop Review,QC,8.0
2026-02-03,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Drafting,5.0
2026-02-03,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Drafting,3.0
2026-02-04,Dana,Whitfield,Plant 1,OVERHEAD - General Engineering,6000,QC - Shop Review,Engineering,0.5
2026-02-04,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,QC - Shop Review,Engineering,7.5
2026-02-04,Marcus,Ohara,Plant 1,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Engineering,8.0
2026-02-04,Tomas,Lindqvist,Plant 2,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Drafting,8.0
2026-02-04,Alice,Boonyasak,Plant 1,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,Drafting,3.0
2026-02-04,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,QC - Shop Review,Drafting,5.0
2026-02-04,Ruben,Castellanos,Plant 3,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,Engineering,7.5
2026-02-04,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,QC - Shop Review,Engineering,0.5
2026-02-04,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,QC,8.0
2026-02-04,Sam,Petrov,Plant 2,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,QC,8.0
2026-02-04,Iris,Hollander,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Engineering,8.0
2026-02-04,Kofi,Mensah,Plant 3,OVERHEAD - Training,6010,DESIGN - Member Design,Drafting,0.5
2026-02-04,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,Drafting,4.5
2026-02-04,Kofi,Mensah,Plant 3,25-1091 Kestrel Logistics Hub,5120,DESIGN - Member Design,Drafting,3.0
2026-02-05,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Engineering,4.0
2026-02-05,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,DESIGN - Connection Design,Engineering,2.0
2026-02-05,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Engineering,2.0
2026-02-05,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DESIGN - Connection Design,Engineering,6.5
2026-02-05,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Engineering,0.5
2026-02-05,Priya,Raman,Plant 2,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Engineering,1.0
2026-02-05,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,QC - Shop Review,Drafting,2.0
2026-02-05,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,Drafting,6.0
2026-02-05,Alice,Boonyasak,Plant 1,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Drafting,8.0
2026-02-05,Ruben,Castellanos,Plant 3,OVERHEAD - Training,6010,ADMIN - Meetings,Engineering,4.0
2026-02-05,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,PM - Coordination,Engineering,2.0
2026-02-05,Ruben,Castellanos,Plant 3,OVERHEAD - General Engineering,6000,DESIGN - Member Design,Engineering,2.0
2026-02-05,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DESIGN - Member Design,QC,5.5
2026-02-05,Nia,Okonkwo,Plant 3,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,QC,0.5
2026-02-05,Nia,Okonkwo,Plant 3,OVERHEAD - General Engineering,6000,DRAFT - Erection Drawings,QC,2.0
2026-02-05,Sam,Petrov,Plant 2,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,QC,7.5
2026-02-05,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,QC,0.5
2026-02-05,Iris,Hollander,Plant 1,OVERHEAD - General Engineering,6000,QC - Shop Review,Engineering,1.0
2026-02-05,Iris,Hollander,Plant 1,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,4.5
2026-02-05,Iris,Hollander,Plant 1,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,Engineering,2.5
